糖尿病,疾病-症状,昏迷,0.034
糖尿病,疾病-症状,发热,0.01
糖尿病,疾病-症状,头晕,0.012
右侧半卵圆中心脑梗死,疾病-症状,麻木无力,0.2
右侧半卵圆中心脑梗死,疾病-症状,水肿,0.015
右侧半卵圆中心脑梗死,疾病-症状,呕吐,0.008
右侧半卵圆中心脑梗死,疾病-症状,律齐,0.009
右侧半卵圆中心脑梗死,疾病-症状,胸痛,0.034
右侧半卵圆中心脑梗死,疾病-症状,恶心,0.008
右侧半卵圆中心脑梗死,疾病-症状,头痛,0.013
右侧半卵圆中心脑梗死,疾病-症状,抽搐,0.027
右侧半卵圆中心脑梗死,疾病-症状,耳鸣,0.062
右侧半卵圆中心脑梗死,疾病-症状,耳聋,0.071
右侧半卵圆中心脑梗死,疾病-症状,昏迷,0.034
右侧半卵圆中心脑梗死,疾病-症状,发热,0.01
右侧半卵圆中心脑梗死,疾病-症状,头晕,0.012
冠心病,疾病-症状,律齐,0.009
冠心病,疾病-症状,水肿,0.015
冠心病,疾病-症状,呕吐,0.008
冠心病,疾病-症状,咳痰,0.019
冠心病,疾病-症状,咳嗽,0.013
冠心病,疾病-症状,疼痛,0.008
冠心病,疾病-症状,腹痛,0.015
冠心病,疾病-症状,无力,0.059
冠心病,疾病-症状,胸痛,0.034
冠心病,疾病-症状,心悸,0.042
冠心病,疾病-症状,腹泻,0.036
冠心病,疾病-症状,恶心,0.008
冠心病,疾病-症状,头痛,0.013
冠心病,疾病-症状,抽搐,0.027
冠心病,疾病-症状,昏迷,0.034
冠心病,疾病-症状,发热,0.01
冠心病,疾病-症状,胸闷,0.013
冠心病,疾病-症状,正大等圆,0.011
冠心病,疾病-症状,头晕,0.012
高血压,疾病-症状,律齐,0.009
高血压,疾病-症状,水肿,0.015
高血压,疾病-症状,呕吐,0.008
高血压,疾病-症状,咳痰,0.019
高血压,疾病-症状,咳嗽,0.013
高血压,疾病-症状,疼痛,0.008
高血压,疾病-症状,腹痛,0.015
高血压,疾病-症状,无力,0.059
高血压,疾病-症状,胸痛,0.034
高血压,疾病-症状,心悸,0.042
高血压,疾病-症状,腹泻,0.036
高血压,疾病-症状,恶心,0.008
高血压,疾病-症状,头痛,0.013
高血压,疾病-症状,抽搐,0.027
高血压,疾病-症状,昏迷,0.034
高血压,疾病-症状,发热,0.01
高血压,疾病-症状,胸闷,0.013
高血压,疾病-症状,正大等圆,0.011
高血压,疾病-症状,头晕,0.012
糖尿病,疾病-症状,律齐,0.009
糖尿病,疾病-症状,水肿,0.015
糖尿病,疾病-症状,呕吐,0.008
糖尿病,疾病-症状,咳痰,0.019
糖尿病,疾病-症状,咳嗽,0.013
糖尿病,疾病-症状,疼痛,0.008
糖尿病,疾病-症状,腹痛,0.015
糖尿病,疾病-症状,无力,0.059
糖尿病,疾病-症状,胸痛,0.034
糖尿病,疾病-症状,心悸,0.042
糖尿病,疾病-症状,腹泻,0.036
糖尿病,疾病-症状,恶心,0.008
糖尿病,疾病-症状,头痛,0.013
糖尿病,疾病-症状,抽搐,0.027
糖尿病,疾病-症状,昏迷,0.034
糖尿病,疾病-症状,发热,0.01
糖尿病,疾病-症状,胸闷,0.013
糖尿病,疾病-症状,正大等圆,0.011
糖尿病,疾病-症状,头晕,0.012
丙型肝炎,疾病-症状,律齐,0.009
丙型肝炎,疾病-症状,畸形,0.008
丙型肝炎,疾病-症状,异常搏动,0.067
丙型肝炎,疾病-症状,骨折,0.018
丙型肝炎,疾病-症状,肿大,0.01
丙型肝炎,疾病-症状,隆起,0.014
丙型肝炎,疾病-症状,浮肿,0.045
丙型肝炎,疾病-症状,震颤,0.015
丙型肝炎,疾病-症状,静脉怒张,0.067
丙型肝炎,疾病-症状,包块,0.011
丙型肝炎,疾病-症状,充血,0.037
丙型肝炎,疾病-症状,静脉曲张,0.013
丙型肝炎,疾病-症状,黄染,0.019
丙型肝炎,疾病-症状,正大等圆,0.011
丙型肝炎,疾病-症状,苍白,0.022
左肘关节骨化性肌炎,疾病-症状,律齐,0.009
左肘关节骨化性肌炎,疾病-症状,畸形,0.008
左肘关节骨化性肌炎,疾病-症状,异常搏动,0.067
左肘关节骨化性肌炎,疾病-症状,骨折,0.018
左肘关节骨化性肌炎,疾病-症状,肿大,0.01
左肘关节骨化性肌炎,疾病-症状,隆起,0.014
左肘关节骨化性肌炎,疾病-症状,浮肿,0.045
左肘关节骨化性肌炎,疾病-症状,震颤,0.015
左肘关节骨化性肌炎,疾病-症状,静脉怒张,0.067
左肘关节骨化性肌炎,疾病-症状,包块,0.011
左肘关节骨化性肌炎,疾病-症状,充血,0.037
左肘关节骨化性肌炎,疾病-症状,静脉曲张,0.013
左肘关节骨化性肌炎,疾病-症状,黄染,0.019
左肘关节骨化性肌炎,疾病-症状,正大等圆,0.011
左肘关节骨化性肌炎,疾病-症状,苍白,0.022
脑出血症,疾病-症状,律齐,0.009
脑出血症,疾病-症状,呕吐,0.008
脑出血症,疾病-症状,水肿,0.015
脑出血症,疾病-症状,咳痰,0.019
脑出血症,疾病-症状,咳嗽,0.013
脑出血症,疾病-症状,恶心,0.008
脑出血症,疾病-症状,头痛,0.013
脑出血症,疾病-症状,胸闷,0.013
脑出血症,疾病-症状,正大等圆,0.011
脑出血症,疾病-症状,头晕,0.012
脑出血症,疾病-症状,心慌,0.059
慢性胃炎,疾病-症状,律齐,0.009
慢性胃炎,疾病-症状,呕吐,0.008
慢性胃炎,疾病-症状,水肿,0.015
慢性胃炎,疾病-症状,咳痰,0.019
慢性胃炎,疾病-症状,咳嗽,0.013
慢性胃炎,疾病-症状,恶心,0.008
慢性胃炎,疾病-症状,头痛,0.013
慢性胃炎,疾病-症状,胸闷,0.013
慢性胃炎,疾病-症状,正大等圆,0.011
慢性胃炎,疾病-症状,头晕,0.012
慢性胃炎,疾病-症状,心慌,0.059
肺癌,疾病-症状,律齐,0.009
肺癌,疾病-症状,水肿,0.015
肺癌,疾病-症状,咳痰,0.019
肺癌,疾病-症状,呼吸困难,0.036
肺癌,疾病-症状,咳嗽,0.013
肺癌,疾病-症状,疼痛,0.008
肺癌,疾病-症状,喘憋,0.083
肺癌,疾病-症状,发热,0.01
冠心病,疾病-症状,律齐,0.009
冠心病,疾病-症状,呕吐,0.008
冠心病,疾病-症状,水肿,0.015
冠心病,疾病-症状,咳痰,0.019
冠心病,疾病-症状,咳嗽,0.013
冠心病,疾病-症状,无力,0.059
冠心病,疾病-症状,恶心,0.008
冠心病,疾病-症状,头痛,0.013
冠心病,疾病-症状,胸闷,0.013
冠心病,疾病-症状,正大等圆,0.011
冠心病,疾病-症状,头晕,0.012
冠心病,疾病-症状,心慌,0.059
高血压,疾病-症状,律齐,0.009
高血压,疾病-症状,呕吐,0.008
高血压,疾病-症状,水肿,0.015
高血压,疾病-症状,咳痰,0.019
高血压,疾病-症状,咳嗽,0.013
高血压,疾病-症状,无力,0.059
高血压,疾病-症状,恶心,0.008
高血压,疾病-症状,头痛,0.013
高血压,疾病-症状,胸闷,0.013
高血压,疾病-症状,正大等圆,0.011
高血压,疾病-症状,头晕,0.012
高血压,疾病-症状,心慌,0.059
糖尿病,疾病-症状,律齐,0.009
糖尿病,疾病-症状,呕吐,0.008
糖尿病,疾病-症状,水肿,0.015
糖尿病,疾病-症状,咳痰,0.019
糖尿病,疾病-症状,咳嗽,0.013
糖尿病,疾病-症状,无力,0.059
糖尿病,疾病-症状,恶心,0.008
糖尿病,疾病-症状,头痛,0.013
糖尿病,疾病-症状,胸闷,0.013
糖尿病,疾病-症状,正大等圆,0.011
糖尿病,疾病-症状,头晕,0.012
糖尿病,疾病-症状,心慌,0.059
高血压,疾病-症状,水肿,0.015
高血压,疾病-症状,呕吐,0.008
高血压,疾病-症状,胸痛,0.034
高血压,疾病-症状,恶心,0.008
高血压,疾病-症状,头痛,0.013
高血压,疾病-症状,抽搐,0.027
高血压,疾病-症状,发热,0.01
高血压,疾病-症状,头晕,0.012
冠心病,疾病-症状,水肿,0.015
冠心病,疾病-症状,呕吐,0.008
冠心病,疾病-症状,胸痛,0.034
冠心病,疾病-症状,恶心,0.008
冠心病,疾病-症状,头痛,0.013
冠心病,疾病-症状,抽搐,0.027
冠心病,疾病-症状,发热,0.01
冠心病,疾病-症状,头晕,0.012
脑梗死,疾病-症状,水肿,0.015
脑梗死,疾病-症状,呕吐,0.008
脑梗死,疾病-症状,胸痛,0.034
脑梗死,疾病-症状,恶心,0.008
脑梗死,疾病-症状,头痛,0.013
脑梗死,疾病-症状,抽搐,0.027
脑梗死,疾病-症状,发热,0.01
脑梗死,疾病-症状,头晕,0.012
糖尿病,疾病-症状,水肿,0.015
糖尿病,疾病-症状,呕吐,0.008
糖尿病,疾病-症状,胸痛,0.034
糖尿病,疾病-症状,恶心,0.008
糖尿病,疾病-症状,头痛,0.013
糖尿病,疾病-症状,抽搐,0.027
糖尿病,疾病-症状,发热,0.01
糖尿病,疾病-症状,头晕,0.012
糖尿病,疾病-症状,律齐,0.009
糖尿病,疾病-症状,呕吐,0.008
糖尿病,疾病-症状,水肿,0.015
糖尿病,疾病-症状,咳痰,0.019
糖尿病,疾病-症状,咳嗽,0.013
糖尿病,疾病-症状,气短,0.026
糖尿病,疾病-症状,恶心,0.008
糖尿病,疾病-症状,头痛,0.013
糖尿病,疾病-症状,胸闷,0.013
糖尿病,疾病-症状,正大等圆,0.011
糖尿病,疾病-症状,头晕,0.012
慢性胃炎,疾病-症状,狭窄,0.021
慢性胃炎,疾病-症状,腰痛,0.062
慢性胃炎,疾病-症状,疼痛,0.008
慢性胃炎,疾病-症状,膨大,1.0
慢性胃炎,疾病-症状,咳嗽,0.013
高血压,疾病-症状,律齐,0.009
高血压,疾病-症状,水肿,0.015
高血压,疾病-症状,呕吐,0.008
高血压,疾病-症状,胸痛,0.034
高血压,疾病-症状,恶心,0.008
高血压,疾病-症状,头痛,0.013
高血压,疾病-症状,耳聋,0.071
高血压,疾病-症状,耳鸣,0.062
高血压,疾病-症状,抽搐,0.027
高血压,疾病-症状,昏迷,0.034
高血压,疾病-症状,发热,0.01
高血压,疾病-症状,头晕,0.012
冠心病,疾病-症状,律齐,0.009
冠心病,疾病-症状,水肿,0.015
冠心病,疾病-症状,呕吐,0.008
冠心病,疾病-症状,胸痛,0.034
冠心病,疾病-症状,恶心,0.008
冠心病,疾病-症状,头痛,0.013
冠心病,疾病-症状,耳聋,0.071
冠心病,疾病-症状,耳鸣,0.062
冠心病,疾病-症状,抽搐,0.027
冠心病,疾病-症状,昏迷,0.034
冠心病,疾病-症状,发热,0.01
冠心病,疾病-症状,头晕,0.012
脑梗死,疾病-症状,律齐,0.009
脑梗死,疾病-症状,水肿,0.015
脑梗死,疾病-症状,呕吐,0.008
脑梗死,疾病-症状,胸痛,0.034
脑梗死,疾病-症状,恶心,0.008
脑梗死,疾病-症状,头痛,0.013
脑梗死,疾病-症状,耳聋,0.071
脑梗死,疾病-症状,耳鸣,0.062
脑梗死,疾病-症状,抽搐,0.027
脑梗死,疾病-症状,昏迷,0.034
脑梗死,疾病-症状,发热,0.01
脑梗死,疾病-症状,头晕,0.012
糖尿病,疾病-症状,律齐,0.009
糖尿病,疾病-症状,水肿,0.015
糖尿病,疾病-症状,呕吐,0.008
糖尿病,疾病-症状,胸痛,0.034
糖尿病,疾病-症状,恶心,0.008
糖尿病,疾病-症状,头痛,0.013
糖尿病,疾病-症状,耳聋,0.071
糖尿病,疾病-症状,耳鸣,0.062
糖尿病,疾病-症状,抽搐,0.027
糖尿病,疾病-症状,昏迷,0.034
糖尿病,疾病-症状,发热,0.01
糖尿病,疾病-症状,头晕,0.012
高血压,疾病-症状,腰痛,0.062
高血压,疾病-症状,麻木,0.036
腰椎间盘突出症,疾病-症状,腰痛,0.062
腰椎间盘突出症,疾病-症状,麻木,0.036
急性胰腺炎,疾病-症状,渗出,0.077
急性胰腺炎,疾病-症状,发热,0.01
急性胰腺炎,疾病-症状,疼痛,0.008
急性胰腺炎,疾病-症状,包块,0.011
急性胰腺炎,疾病-症状,腹痛,0.015
胰腺囊肿,疾病-症状,渗出,0.077
胰腺囊肿,疾病-症状,发热,0.01
胰腺囊肿,疾病-症状,疼痛,0.008
胰腺囊肿,疾病-症状,包块,0.011
胰腺囊肿,疾病-症状,腹痛,0.015
头皮裂伤,疾病-症状,畸形,0.008
头皮裂伤,疾病-症状,呕吐,0.008
头皮裂伤,疾病-症状,咳痰,0.019
头皮裂伤,疾病-症状,骨折,0.018
头皮裂伤,疾病-症状,咳嗽,0.013
头皮裂伤,疾病-症状,气短,0.026
头皮裂伤,疾病-症状,疼痛,0.008
头皮裂伤,疾病-症状,血肿,0.062
头皮裂伤,疾病-症状,恶心,0.008
头皮裂伤,疾病-症状,抽搐,0.027
头皮裂伤,疾病-症状,发热,0.01
头皮裂伤,疾病-症状,出血,0.027
头皮裂伤,疾病-症状,胸闷,0.013
头皮裂伤,疾病-症状,正大等圆,0.011
冠心病,疾病-症状,畸形,0.008
冠心病,疾病-症状,呕吐,0.008
冠心病,疾病-症状,咳痰,0.019
冠心病,疾病-症状,骨折,0.018
冠心病,疾病-症状,咳嗽,0.013
冠心病,疾病-症状,气短,0.026
冠心病,疾病-症状,疼痛,0.008
冠心病,疾病-症状,血肿,0.062
冠心病,疾病-症状,恶心,0.008
冠心病,疾病-症状,抽搐,0.027
冠心病,疾病-症状,发热,0.01
冠心病,疾病-症状,出血,0.027
冠心病,疾病-症状,胸闷,0.013
冠心病,疾病-症状,正大等圆,0.011
传染病,疾病-症状,畸形,0.008
传染病,疾病-症状,呕吐,0.008
传染病,疾病-症状,咳痰,0.019
传染病,疾病-症状,骨折,0.018
传染病,疾病-症状,咳嗽,0.013
传染病,疾病-症状,气短,0.026
传染病,疾病-症状,疼痛,0.008
传染病,疾病-症状,血肿,0.062
传染病,疾病-症状,恶心,0.008
传染病,疾病-症状,抽搐,0.027
传染病,疾病-症状,发热,0.01
传染病,疾病-症状,出血,0.027
传染病,疾病-症状,胸闷,0.013
传染病,疾病-症状,正大等圆,0.011
糖尿病,疾病-症状,畸形,0.008
糖尿病,疾病-症状,呕吐,0.008
糖尿病,疾病-症状,咳痰,0.019
糖尿病,疾病-症状,骨折,0.018
糖尿病,疾病-症状,咳嗽,0.013
糖尿病,疾病-症状,气短,0.026
糖尿病,疾病-症状,疼痛,0.008
糖尿病,疾病-症状,血肿,0.062
糖尿病,疾病-症状,恶心,0.008
糖尿病,疾病-症状,抽搐,0.027
糖尿病,疾病-症状,发热,0.01
糖尿病,疾病-症状,出血,0.027
糖尿病,疾病-症状,胸闷,0.013
糖尿病,疾病-症状,正大等圆,0.011
高血压,疾病-症状,畸形,0.008
高血压,疾病-症状,呕吐,0.008
高血压,疾病-症状,咳痰,0.019
高血压,疾病-症状,骨折,0.018
高血压,疾病-症状,咳嗽,0.013
高血压,疾病-症状,气短,0.026
高血压,疾病-症状,疼痛,0.008
高血压,疾病-症状,血肿,0.062
高血压,疾病-症状,恶心,0.008
高血压,疾病-症状,抽搐,0.027
高血压,疾病-症状,发热,0.01
高血压,疾病-症状,出血,0.027
高血压,疾病-症状,胸闷,0.013
高血压,疾病-症状,正大等圆,0.011
高血压,疾病-症状,腰痛,0.062
高血压,疾病-症状,疼痛,0.008
高血压,疾病-症状,咳嗽,0.013
腰椎间盘突出症,疾病-症状,腰痛,0.062
腰椎间盘突出症,疾病-症状,疼痛,0.008
腰椎间盘突出症,疾病-症状,咳嗽,0.013
糖尿病,疾病-症状,腰痛,0.062
糖尿病,疾病-症状,疼痛,0.008
糖尿病,疾病-症状,咳嗽,0.013
脑梗死,疾病-症状,呕吐,0.008
脑梗死,疾病-症状,头痛,0.013
脑梗死,疾病-症状,头晕,0.012
脑梗死,疾病-症状,恶心,0.008
颈椎病,疾病-症状,呕吐,0.008
颈椎病,疾病-症状,头痛,0.013
颈椎病,疾病-症状,头晕,0.012
颈椎病,疾病-症状,恶心,0.008
房颤,疾病-症状,水肿,0.015
房颤,疾病-症状,呕吐,0.008
房颤,疾病-症状,无力,0.059
房颤,疾病-症状,胸痛,0.034
房颤,疾病-症状,恶心,0.008
房颤,疾病-症状,头痛,0.013
房颤,疾病-症状,抽搐,0.027
房颤,疾病-症状,耳鸣,0.062
房颤,疾病-症状,耳聋,0.071
房颤,疾病-症状,昏迷,0.034
房颤,疾病-症状,发热,0.01
房颤,疾病-症状,头晕,0.012
高血压,疾病-症状,水肿,0.015
高血压,疾病-症状,呕吐,0.008
高血压,疾病-症状,无力,0.059
高血压,疾病-症状,胸痛,0.034
高血压,疾病-症状,恶心,0.008
高血压,疾病-症状,头痛,0.013
高血压,疾病-症状,抽搐,0.027
高血压,疾病-症状,耳鸣,0.062
高血压,疾病-症状,耳聋,0.071
高血压,疾病-症状,昏迷,0.034
高血压,疾病-症状,发热,0.01
高血压,疾病-症状,头晕,0.012
冠心病,疾病-症状,水肿,0.015
冠心病,疾病-症状,呕吐,0.008
冠心病,疾病-症状,无力,0.059
冠心病,疾病-症状,胸痛,0.034
冠心病,疾病-症状,恶心,0.008
冠心病,疾病-症状,头痛,0.013
冠心病,疾病-症状,抽搐,0.027
冠心病,疾病-症状,耳鸣,0.062
冠心病,疾病-症状,耳聋,0.071
冠心病,疾病-症状,昏迷,0.034
冠心病,疾病-症状,发热,0.01
冠心病,疾病-症状,头晕,0.012
心律失常,疾病-症状,水肿,0.015
心律失常,疾病-症状,呕吐,0.008
心律失常,疾病-症状,无力,0.059
心律失常,疾病-症状,胸痛,0.034
心律失常,疾病-症状,恶心,0.008
心律失常,疾病-症状,头痛,0.013
心律失常,疾病-症状,抽搐,0.027
心律失常,疾病-症状,耳鸣,0.062
心律失常,疾病-症状,耳聋,0.071
心律失常,疾病-症状,昏迷,0.034
心律失常,疾病-症状,发热,0.01
心律失常,疾病-症状,头晕,0.012
腰椎间盘突出症,疾病-症状,狭窄,0.021
腰椎间盘突出症,疾病-症状,疼痛,0.008
腰椎间盘突出症,疾病-症状,腰痛,0.062
糖尿病,疾病-症状,狭窄,0.021
糖尿病,疾病-症状,呕吐,0.008
糖尿病,疾病-症状,恶心,0.008
糖尿病,疾病-症状,头晕,0.012
糖尿病,疾病-症状,麻木,0.036
颈椎退行性变,疾病-症状,狭窄,0.021
颈椎退行性变,疾病-症状,呕吐,0.008
颈椎退行性变,疾病-症状,恶心,0.008
颈椎退行性变,疾病-症状,头晕,0.012
颈椎退行性变,疾病-症状,麻木,0.036
高血压,疾病-症状,畸形,0.008
高血压,疾病-症状,疼痛,0.008
高血压,疾病-症状,腰痛,0.062
糖尿病,疾病-症状,畸形,0.008
糖尿病,疾病-症状,疼痛,0.008
糖尿病,疾病-症状,腰痛,0.062
肝炎,疾病-症状,畸形,0.008
肝炎,疾病-症状,疼痛,0.008
肝炎,疾病-症状,腰痛,0.062
结核病,疾病-症状,畸形,0.008
结核病,疾病-症状,疼痛,0.008
结核病,疾病-症状,腰痛,0.062
高血压,疾病-症状,疼痛,0.008
糖尿病,疾病-症状,疼痛,0.008
肝炎,疾病-症状,疼痛,0.008
结核病,疾病-症状,疼痛,0.008
高血压,疾病-症状,疼痛,0.008
高血压,疾病-症状,麻木,0.036
糖尿病,疾病-症状,疼痛,0.008
糖尿病,疾病-症状,麻木,0.036
肝炎,疾病-症状,疼痛,0.008
肝炎,疾病-症状,麻木,0.036
结核病,疾病-症状,疼痛,0.008
结核病,疾病-症状,麻木,0.036
腰椎间盘突出症,疾病-症状,疼痛,0.008
腰椎间盘突出症,疾病-症状,腰痛,0.062
高血压,疾病-症状,狭窄,0.021
高血压,疾病-症状,呕吐,0.008
高血压,疾病-症状,恶心,0.008
高血压,疾病-症状,头晕,0.012
高血压,疾病-症状,麻木,0.036
脑梗死,疾病-症状,狭窄,0.021
脑梗死,疾病-症状,呕吐,0.008
脑梗死,疾病-症状,恶心,0.008
脑梗死,疾病-症状,头晕,0.012
脑梗死,疾病-症状,麻木,0.036
颈椎病,疾病-症状,狭窄,0.021
颈椎病,疾病-症状,呕吐,0.008
颈椎病,疾病-症状,恶心,0.008
颈椎病,疾病-症状,头晕,0.012
颈椎病,疾病-症状,麻木,0.036
腰椎间盘突出症,疾病-症状,腰痛,0.062
腰椎间盘突出症,疾病-症状,疼痛,0.008
腰椎间盘突出症,疾病-症状,咳嗽,0.013
高血压,疾病-症状,头晕,0.012
类风湿性关节炎,疾病-症状,头晕,0.012
糖尿病,疾病-症状,头晕,0.012
肝炎,疾病-症状,头晕,0.012
结核病,疾病-症状,头晕,0.012
高血压,疾病-症状,疼痛,0.008
糖尿病,疾病-症状,疼痛,0.008
颈椎病,疾病-症状,疼痛,0.008
肝炎,疾病-症状,疼痛,0.008
结核病,疾病-症状,疼痛,0.008
高血压,疾病-症状,疼痛,0.008
结核病,疾病-症状,疼痛,0.008
糖尿病,疾病-症状,疼痛,0.008
肝炎,疾病-症状,疼痛,0.008
腔隙性脑梗死,疾病-症状,疼痛,0.008
心脑血管疾病,疾病-症状,疼痛,0.008
肝炎,疾病-症状,疼痛,0.008
高血压,疾病-症状,疼痛,0.008
颈椎病,疾病-症状,疼痛,0.008
糖尿病,疾病-症状,疼痛,0.008
结核病,疾病-症状,疼痛,0.008
高血压,疾病-症状,疼痛,0.008
糖尿病,疾病-症状,疼痛,0.008
肝炎,疾病-症状,疼痛,0.008
结核病,疾病-症状,疼痛,0.008
高血压,疾病-症状,麻木无力,0.2
高血压,疾病-症状,水肿,0.015
高血压,疾病-症状,呕吐,0.008
高血压,疾病-症状,律齐,0.009
高血压,疾病-症状,胸痛,0.034
高血压,疾病-症状,恶心,0.008
高血压,疾病-症状,头痛,0.013
高血压,疾病-症状,抽搐,0.027
高血压,疾病-症状,耳鸣,0.062
高血压,疾病-症状,耳聋,0.071
高血压,疾病-症状,昏迷,0.034
高血压,疾病-症状,发热,0.01
高血压,疾病-症状,头晕,0.012
脑出血症,疾病-症状,麻木无力,0.2
脑出血症,疾病-症状,水肿,0.015
脑出血症,疾病-症状,呕吐,0.008
脑出血症,疾病-症状,律齐,0.009
脑出血症,疾病-症状,胸痛,0.034
脑出血症,疾病-症状,恶心,0.008
脑出血症,疾病-症状,头痛,0.013
脑出血症,疾病-症状,抽搐,0.027
脑出血症,疾病-症状,耳鸣,0.062
脑出血症,疾病-症状,耳聋,0.071
脑出血症,疾病-症状,昏迷,0.034
脑出血症,疾病-症状,发热,0.01
脑出血症,疾病-症状,头晕,0.012
高血压,疾病-症状,律齐,0.009
高血压,疾病-症状,红肿,0.014
高血压,疾病-症状,畸形,0.008
高血压,疾病-症状,寒战,0.053
高血压,疾病-症状,呕吐,0.008
高血压,疾病-症状,肿大,0.01
高血压,疾病-症状,肿胀,0.013
高血压,疾病-症状,隆起,0.014
高血压,疾病-症状,疼痛,0.008
高血压,疾病-症状,震颤,0.015
高血压,疾病-症状,恶心,0.008
高血压,疾病-症状,狭窄,0.021
高血压,疾病-症状,包块,0.011
高血压,疾病-症状,发热,0.01
高血压,疾病-症状,静脉曲张,0.013
高血压,疾病-症状,黄染,0.019
高血压,疾病-症状,正大等圆,0.011
高血压,疾病-症状,苍白,0.022
高血压,疾病-症状,肿块,0.024
急性胆囊炎,疾病-症状,律齐,0.009
急性胆囊炎,疾病-症状,红肿,0.014
急性胆囊炎,疾病-症状,畸形,0.008
急性胆囊炎,疾病-症状,寒战,0.053
急性胆囊炎,疾病-症状,呕吐,0.008
急性胆囊炎,疾病-症状,肿大,0.01
急性胆囊炎,疾病-症状,肿胀,0.013
急性胆囊炎,疾病-症状,隆起,0.014
急性胆囊炎,疾病-症状,疼痛,0.008
急性胆囊炎,疾病-症状,震颤,0.015
急性胆囊炎,疾病-症状,恶心,0.008
急性胆囊炎,疾病-症状,狭窄,0.021
急性胆囊炎,疾病-症状,包块,0.011
急性胆囊炎,疾病-症状,发热,0.01
急性胆囊炎,疾病-症状,静脉曲张,0.013
急性胆囊炎,疾病-症状,黄染,0.019
急性胆囊炎,疾病-症状,正大等圆,0.011
急性胆囊炎,疾病-症状,苍白,0.022
急性胆囊炎,疾病-症状,肿块,0.024
糖尿病,疾病-症状,律齐,0.009
糖尿病,疾病-症状,红肿,0.014
糖尿病,疾病-症状,畸形,0.008
糖尿病,疾病-症状,寒战,0.053
糖尿病,疾病-症状,呕吐,0.008
糖尿病,疾病-症状,肿大,0.01
糖尿病,疾病-症状,肿胀,0.013
糖尿病,疾病-症状,隆起,0.014
糖尿病,疾病-症状,疼痛,0.008
糖尿病,疾病-症状,震颤,0.015
糖尿病,疾病-症状,恶心,0.008
糖尿病,疾病-症状,狭窄,0.021
糖尿病,疾病-症状,包块,0.011
糖尿病,疾病-症状,发热,0.01
糖尿病,疾病-症状,静脉曲张,0.013
糖尿病,疾病-症状,黄染,0.019
糖尿病,疾病-症状,正大等圆,0.011
糖尿病,疾病-症状,苍白,0.022
糖尿病,疾病-症状,肿块,0.024
肝炎,疾病-症状,律齐,0.009
肝炎,疾病-症状,红肿,0.014
肝炎,疾病-症状,畸形,0.008
肝炎,疾病-症状,寒战,0.053
肝炎,疾病-症状,呕吐,0.008
肝炎,疾病-症状,肿大,0.01
肝炎,疾病-症状,肿胀,0.013
肝炎,疾病-症状,隆起,0.014
肝炎,疾病-症状,疼痛,0.008
肝炎,疾病-症状,震颤,0.015
肝炎,疾病-症状,恶心,0.008
肝炎,疾病-症状,狭窄,0.021
肝炎,疾病-症状,包块,0.011
肝炎,疾病-症状,发热,0.01
肝炎,疾病-症状,静脉曲张,0.013
肝炎,疾病-症状,黄染,0.019
肝炎,疾病-症状,正大等圆,0.011
肝炎,疾病-症状,苍白,0.022
肝炎,疾病-症状,肿块,0.024
结核病,疾病-症状,律齐,0.009
结核病,疾病-症状,红肿,0.014
结核病,疾病-症状,畸形,0.008
结核病,疾病-症状,寒战,0.053
结核病,疾病-症状,呕吐,0.008
结核病,疾病-症状,肿大,0.01
结核病,疾病-症状,肿胀,0.013
结核病,疾病-症状,隆起,0.014
结核病,疾病-症状,疼痛,0.008
结核病,疾病-症状,震颤,0.015
结核病,疾病-症状,恶心,0.008
结核病,疾病-症状,狭窄,0.021
结核病,疾病-症状,包块,0.011
结核病,疾病-症状,发热,0.01
结核病,疾病-症状,静脉曲张,0.013
结核病,疾病-症状,黄染,0.019
结核病,疾病-症状,正大等圆,0.011
结核病,疾病-症状,苍白,0.022
结核病,疾病-症状,肿块,0.024
腰椎间盘突出,疾病-症状,疼痛,0.008
高血压,疾病-症状,疼痛,0.008
糖尿病,疾病-症状,疼痛,0.008
肝炎,疾病-症状,疼痛,0.008
结核病,疾病-症状,疼痛,0.008
腰椎间盘突出症,疾病-症状,腰痛,0.062
腰椎间盘突出症,疾病-症状,疼痛,0.008
腰椎间盘突出症,疾病-症状,咳嗽,0.013
高血压,疾病-症状,疼痛,0.008
前列腺炎,疾病-症状,疼痛,0.008
糖尿病,疾病-症状,疼痛,0.008
肝炎,疾病-症状,疼痛,0.008
结核病,疾病-症状,疼痛,0.008
高血压,疾病-症状,腰痛,0.062
腰椎间盘突出症,疾病-症状,腰痛,0.062
腰椎间盘突出症,疾病-症状,腰痛,0.062
高血压,疾病-症状,水肿,0.015
高血压,疾病-症状,疼痛,0.008
高血压,疾病-症状,无力,0.059
高血压,疾病-症状,麻木,0.036
糖尿病,疾病-症状,水肿,0.015
糖尿病,疾病-症状,疼痛,0.008
糖尿病,疾病-症状,无力,0.059
糖尿病,疾病-症状,麻木,0.036
肝炎,疾病-症状,水肿,0.015
肝炎,疾病-症状,疼痛,0.008
肝炎,疾病-症状,无力,0.059
肝炎,疾病-症状,麻木,0.036
结核病,疾病-症状,水肿,0.015
结核病,疾病-症状,疼痛,0.008
结核病,疾病-症状,无力,0.059
结核病,疾病-症状,麻木,0.036
高血压,疾病-症状,呕吐,0.008
